year	division_id	school_id	school_name	school_url
2014	2	lincolncollege	Lincoln College	http://stats.njcaa.org/sports/bsb/teams/lincolncollege?view=lineup
2014	2	lincolnlandcommunitycollege	Lincoln Land Community College	http://stats.njcaa.org/sports/bsb/teams/lincolnlandcommunitycollege?view=lineup
2014	2	louisianastateuniversityeunice	Louisiana State University Eunice	http://stats.njcaa.org/sports/bsb/teams/louisianastateuniversityeunice?view=lineup
2014	2	mcclongview	MCC-Longview	http://stats.njcaa.org/sports/bsb/teams/mcclongview?view=lineup
2014	2	macombcommunitycollege	Macomb Community College	http://stats.njcaa.org/sports/bsb/teams/macombcommunitycollege?view=lineup
2014	2	madisoncollege	Madison College	http://stats.njcaa.org/sports/bsb/teams/madisoncollege?view=lineup
2014	2	mchenrycountycollege	McHenry County College	http://stats.njcaa.org/sports/bsb/teams/mchenrycountycollege?view=lineup
2014	2	mercercountycommunitycollege	Mercer County Community College	http://stats.njcaa.org/sports/bsb/teams/mercercountycommunitycollege?view=lineup
2014	2	mercyhurstnortheast	Mercyhurst North East	http://stats.njcaa.org/sports/bsb/teams/mercyhurstnortheast?view=lineup
2014	2	mesacommunitycollege	Mesa Community College	http://stats.njcaa.org/sports/bsb/teams/mesacommunitycollege?view=lineup
2014	2	milescommunitycollege	Miles Community College	http://stats.njcaa.org/sports/bsb/teams/milescommunitycollege?view=lineup
2014	2	mississippideltacommunitycollege	Mississippi Delta Community College	http://stats.njcaa.org/sports/bsb/teams/mississippideltacommunitycollege?view=lineup
2014	2	mississippigulfcoastcommunitycollege	Mississippi Gulf Coast Community College	http://stats.njcaa.org/sports/bsb/teams/mississippigulfcoastcommunitycollege?view=lineup
2014	2	monroecommunitycollege	Monroe Community College	http://stats.njcaa.org/sports/bsb/teams/monroecommunitycollege?view=lineup
2014	2	morainevalleycommunitycollege	Moraine Valley Community College	http://stats.njcaa.org/sports/bsb/teams/morainevalleycommunitycollege?view=lineup
2014	2	mortoncollege	Morton College	http://stats.njcaa.org/sports/bsb/teams/mortoncollege?view=lineup
2014	2	mottcommunitycollege	Mott Community College	http://stats.njcaa.org/sports/bsb/teams/mottcommunitycollege?view=lineup
2014	2	murraystatecollege	Murray State College	http://stats.njcaa.org/sports/bsb/teams/murraystatecollege?view=lineup
2014	2	muskegoncommunitycollege	Muskegon Community College	http://stats.njcaa.org/sports/bsb/teams/muskegoncommunitycollege?view=lineup
2014	2	newrivercommunitycollege	New River Community College	http://stats.njcaa.org/sports/bsb/teams/newrivercommunitycollege?view=lineup
2014	2	northiowaareacommunitycollege	North Iowa Area Community College	http://stats.njcaa.org/sports/bsb/teams/northiowaareacommunitycollege?view=lineup
2014	2	northeastmississippicommunitycollege	Northeast Mississippi Community College	http://stats.njcaa.org/sports/bsb/teams/northeastmississippicommunitycollege?view=lineup
2014	2	northernoklahomacollegeenid	Northern Oklahoma College-Enid	http://stats.njcaa.org/sports/bsb/teams/northernoklahomacollegeenid?view=lineup
2014	2	northernoklahomacollegetonkawa	Northern Oklahoma College-Tonkawa	http://stats.njcaa.org/sports/bsb/teams/northernoklahomacollegetonkawa?view=lineup
2014	2	northwestmississippicommunitycollege	Northwest Mississippi Community College	http://stats.njcaa.org/sports/bsb/teams/northwestmississippicommunitycollege?view=lineup
2014	2	oaktoncommunitycollege	Oakton Community College	http://stats.njcaa.org/sports/bsb/teams/oaktoncommunitycollege?view=lineup
2014	2	orangecountycommunitycollege	Orange County Community College	http://stats.njcaa.org/sports/bsb/teams/orangecountycommunitycollege?view=lineup
2014	2	owenscommunitycollege	Owens Community College	http://stats.njcaa.org/sports/bsb/teams/owenscommunitycollege?view=lineup
2014	2	paradisevalleycommunitycollege	Paradise Valley Community College	http://stats.njcaa.org/sports/bsb/teams/paradisevalleycommunitycollege?view=lineup
2014	2	parklandcollege	Parkland College	http://stats.njcaa.org/sports/bsb/teams/parklandcollege?view=lineup
2014	2	pascohernandocommunitycollege	Pasco-Hernando Community College	http://stats.njcaa.org/sports/bsb/teams/pascohernandocommunitycollege?view=lineup
2014	2	patrickhenrycommunitycollege	Patrick Henry Community College	http://stats.njcaa.org/sports/bsb/teams/patrickhenrycommunitycollege?view=lineup
2014	2	pearlrivercommunitycollege	Pearl River Community College	http://stats.njcaa.org/sports/bsb/teams/pearlrivercommunitycollege?view=lineup
2014	2	phoenixcollege	Phoenix College	http://stats.njcaa.org/sports/bsb/teams/phoenixcollege?view=lineup
2014	2	prairiestatecollege	Prairie State College	http://stats.njcaa.org/sports/bsb/teams/prairiestatecollege?view=lineup
2014	2	rappahannockcommunitycollege	Rappahannock Community College	http://stats.njcaa.org/sports/bsb/teams/rappahannockcommunitycollege?view=lineup
2014	2	raritanvalleycommunitycollege	Raritan Valley Community College	http://stats.njcaa.org/sports/bsb/teams/raritanvalleycommunitycollege?view=lineup
2014	2	redlandscommunitycollege	Redlands Community College	http://stats.njcaa.org/sports/bsb/teams/redlandscommunitycollege?view=lineup
2014	2	rockinghamcommunitycollege	Rockingham Community College	http://stats.njcaa.org/sports/bsb/teams/rockinghamcommunitycollege?view=lineup
2014	2	rocklandcommunitycollege	Rockland Community College	http://stats.njcaa.org/sports/bsb/teams/rocklandcommunitycollege?view=lineup
2014	2	salemcommunitycollege	Salem Community College	http://stats.njcaa.org/sports/bsb/teams/salemcommunitycollege?view=lineup
2014	2	saukvalleycommunitycollege	Sauk Valley Community College	http://stats.njcaa.org/sports/bsb/teams/saukvalleycommunitycollege?view=lineup
2014	2	scottsdalecommunitycollege	Scottsdale Community College	http://stats.njcaa.org/sports/bsb/teams/scottsdalecommunitycollege?view=lineup
2014	2	sinclaircommunitycollege	Sinclair Community College	http://stats.njcaa.org/sports/bsb/teams/sinclaircommunitycollege?view=lineup
2014	2	southeastcommunitycollege	Southeast Community College	http://stats.njcaa.org/sports/bsb/teams/southeastcommunitycollege?view=lineup
2014	2	southeasterncommunitycollege	Southeastern Community College	http://stats.njcaa.org/sports/bsb/teams/southeasterncommunitycollege?view=lineup
2014	2	southeasterncommunitycollegewhitevill	Southeastern Community College-Whiteville	http://stats.njcaa.org/sports/bsb/teams/southeasterncommunitycollegewhitevill?view=lineup
2014	2	southwestmississippicommunitycollege	Southwest Mississippi Community College	http://stats.njcaa.org/sports/bsb/teams/southwestmississippicommunitycollege?view=lineup
2014	2	southwesterncommunitycollege	Southwestern Community College	http://stats.njcaa.org/sports/bsb/teams/southwesterncommunitycollege?view=lineup
2014	2	spoonrivercollege	Spoon River College	http://stats.njcaa.org/sports/bsb/teams/spoonrivercollege?view=lineup
2014	2	stclaircountycommunitycollege	St. Clair County Community College	http://stats.njcaa.org/sports/bsb/teams/stclaircountycommunitycollege?view=lineup
2014	2	sullivancountycommunitycollege	Sullivan County Community College	http://stats.njcaa.org/sports/bsb/teams/sullivancountycommunitycollege?view=lineup
2014	2	surrycommunitycollege	Surry Community College	http://stats.njcaa.org/sports/bsb/teams/surrycommunitycollege?view=lineup
2014	2	sussexcountycommunitycollege	Sussex County Community College	http://stats.njcaa.org/sports/bsb/teams/sussexcountycommunitycollege?view=lineup
2014	2	ulstercountycommunitycollege	Ulster County Community College	http://stats.njcaa.org/sports/bsb/teams/ulstercountycommunitycollege?view=lineup
2014	2	universityofconnecticutataverypoint	University of Connecticut at Avery Point	http://stats.njcaa.org/sports/bsb/teams/universityofconnecticutataverypoint?view=lineup
2014	2	utahstateuniversitycollegeofeaste	Utah State University - College of Eastern Utah	http://stats.njcaa.org/sports/bsb/teams/utahstateuniversitycollegeofeaste?view=lineup
2014	2	vincennesuniversity	Vincennes University	http://stats.njcaa.org/sports/bsb/teams/vincennesuniversity?view=lineup
2014	2	waketechnicalcommunitycollege	Wake Technical Community College	http://stats.njcaa.org/sports/bsb/teams/waketechnicalcommunitycollege?view=lineup
2014	2	wentworthmilitaryacademy	Wentworth Military Academy	http://stats.njcaa.org/sports/bsb/teams/wentworthmilitaryacademy?view=lineup
2014	2	westchestercommunitycollege	Westchester Community College	http://stats.njcaa.org/sports/bsb/teams/westchestercommunitycollege?view=lineup
2014	2	westernoklahomastatecollege	Western Oklahoma State College	http://stats.njcaa.org/sports/bsb/teams/westernoklahomastatecollege?view=lineup
2014	2	willistonstatecollege	Williston State College	http://stats.njcaa.org/sports/bsb/teams/willistonstatecollege?view=lineup
2014	3	annearundelcommunitycollege	Anne Arundel Community College	http://stats.njcaa.org/sports/bsb/teams/annearundelcommunitycollege?view=lineup
2014	3	anokaramseycommunitycollege	Anoka-Ramsey Community College	http://stats.njcaa.org/sports/bsb/teams/anokaramseycommunitycollege?view=lineup
2014	3	atlanticcapecommunitycollege	Atlantic Cape Community College	http://stats.njcaa.org/sports/bsb/teams/atlanticcapecommunitycollege?view=lineup
2014	3	bergencommunitycollege	Bergen Community College	http://stats.njcaa.org/sports/bsb/teams/bergencommunitycollege?view=lineup
2014	3	boroughofmanhattancommunitycollege	Borough of Manhattan Community College	http://stats.njcaa.org/sports/bsb/teams/boroughofmanhattancommunitycollege?view=lineup
2014	3	bronxcommunitycollege	Bronx Community College	http://stats.njcaa.org/sports/bsb/teams/bronxcommunitycollege?view=lineup
2014	3	brookdalecommunitycollege	Brookdale Community College	http://stats.njcaa.org/sports/bsb/teams/brookdalecommunitycollege?view=lineup
2014	3	brookhavencollege	Brookhaven College	http://stats.njcaa.org/sports/bsb/teams/brookhavencollege?view=lineup
2014	3	broomecommunitycollege	Broome Community College	http://stats.njcaa.org/sports/bsb/teams/broomecommunitycollege?view=lineup
2014	3	buckscountycommunitycollege	Bucks County Community College	http://stats.njcaa.org/sports/bsb/teams/buckscountycommunitycollege?view=lineup
2014	3	bunkerhillcommunitycollege	Bunker Hill Community College	http://stats.njcaa.org/sports/bsb/teams/bunkerhillcommunitycollege?view=lineup
2014	3	butlercountycommunitycollegepa	Butler County Community College - PA	http://stats.njcaa.org/sports/bsb/teams/butlercountycommunitycollegepa?view=lineup
2014	3	ccofalleghenycountyboyce	CC of Allegheny County-Boyce	http://stats.njcaa.org/sports/bsb/teams/ccofalleghenycountyboyce?view=lineup
2014	3	ccofalleghenycountysouth	CC of Allegheny County-South	http://stats.njcaa.org/sports/bsb/teams/ccofalleghenycountysouth?view=lineup
2014	3	camdencountycollege	Camden County College	http://stats.njcaa.org/sports/bsb/teams/camdencountycollege?view=lineup
2014	3	cedarvalleycollege	Cedar Valley College	http://stats.njcaa.org/sports/bsb/teams/cedarvalleycollege?view=lineup
2014	3	centrallakescollegebrainerd	Central Lakes College-Brainerd	http://stats.njcaa.org/sports/bsb/teams/centrallakescollegebrainerd?view=lineup
2014	3	centurycollege	Century College	http://stats.njcaa.org/sports/bsb/teams/centurycollege?view=lineup
2014	3	clintoncommunitycollege	Clinton Community College	http://stats.njcaa.org/sports/bsb/teams/clintoncommunitycollege?view=lineup
2014	3	coastalbendcollege	Coastal Bend College	http://stats.njcaa.org/sports/bsb/teams/coastalbendcollege?view=lineup
2014	3	collegeofdupage	College of DuPage	http://stats.njcaa.org/sports/bsb/teams/collegeofdupage?view=lineup
2014	3	columbiagreenecommunitycollege	Columbia-Greene Community College	http://stats.njcaa.org/sports/bsb/teams/columbiagreenecommunitycollege?view=lineup
2014	3	communitycollegeofphiladelphia	Community College of Philadelphia	http://stats.njcaa.org/sports/bsb/teams/communitycollegeofphiladelphia?view=lineup
2014	3	corningcommunitycollege	Corning Community College	http://stats.njcaa.org/sports/bsb/teams/corningcommunitycollege?view=lineup
2014	3	cumberlandcountycollege	Cumberland County College	http://stats.njcaa.org/sports/bsb/teams/cumberlandcountycollege?view=lineup
2014	3	delawarecountycommunitycollege	Delaware County Community College	http://stats.njcaa.org/sports/bsb/teams/delawarecountycommunitycollege?view=lineup
2014	3	eastfieldcollege	Eastfield College	http://stats.njcaa.org/sports/bsb/teams/eastfieldcollege?view=lineup
2014	3	eriecommunitycollege	Erie Community College	http://stats.njcaa.org/sports/bsb/teams/eriecommunitycollege?view=lineup
2014	3	fingerlakescommunitycollege	Finger Lakes Community College	http://stats.njcaa.org/sports/bsb/teams/fingerlakescommunitycollege?view=lineup
2014	3	fonddulactribalampcommunitycolle	Fond du Lac Tribal & Community College	http://stats.njcaa.org/sports/bsb/teams/fonddulactribalampcommunitycolle?view=lineup
2014	3	fultonmontgomerycommunitycollege	Fulton-Montgomery Community College	http://stats.njcaa.org/sports/bsb/teams/fultonmontgomerycommunitycollege?view=lineup
2014	3	gloucestercountycollege	Gloucester County College	http://stats.njcaa.org/sports/bsb/teams/gloucestercountycollege?view=lineup
2014	3	harpercollege	Harper College	http://stats.njcaa.org/sports/bsb/teams/harpercollege?view=lineup
2014	3	herkimercountycommunitycollege	Herkimer County Community College	http://stats.njcaa.org/sports/bsb/teams/herkimercountycommunitycollege?view=lineup
2014	3	hibbingcommunitycollege	Hibbing Community College	http://stats.njcaa.org/sports/bsb/teams/hibbingcommunitycollege?view=lineup
2014	3	holyokecommunitycollege	Holyoke Community College	http://stats.njcaa.org/sports/bsb/teams/holyokecommunitycollege?view=lineup
2014	3	hudsonvalleycommunitycollege	Hudson Valley Community College	http://stats.njcaa.org/sports/bsb/teams/hudsonvalleycommunitycollege?view=lineup
2014	3	itascacommunitycollege	Itasca Community College	http://stats.njcaa.org/sports/bsb/teams/itascacommunitycollege?view=lineup
2014	3	jamestowncommunitycollege	Jamestown Community College	http://stats.njcaa.org/sports/bsb/teams/jamestowncommunitycollege?view=lineup
2014	3	jeffersoncommunitycollege	Jefferson Community College	http://stats.njcaa.org/sports/bsb/teams/jeffersoncommunitycollege?view=lineup
2014	3	jolietjuniorcollege	Joliet Junior College	http://stats.njcaa.org/sports/bsb/teams/jolietjuniorcollege?view=lineup
2014	3	kingsboroughcommunitycollege	Kingsborough Community College	http://stats.njcaa.org/sports/bsb/teams/kingsboroughcommunitycollege?view=lineup
2014	3	lehighcarboncommunitycollege	Lehigh Carbon Community College	http://stats.njcaa.org/sports/bsb/teams/lehighcarboncommunitycollege?view=lineup
2014	3	loraincountycommunitycollege	Lorain County Community College	http://stats.njcaa.org/sports/bsb/teams/loraincountycommunitycollege?view=lineup
2014	3	luzernecountycommunitycollege	Luzerne County Community College	http://stats.njcaa.org/sports/bsb/teams/luzernecountycommunitycollege?view=lineup
2014	3	massbaycommunitycollege	MassBay Community College	http://stats.njcaa.org/sports/bsb/teams/massbaycommunitycollege?view=lineup
2014	3	massasoitcommunitycollege	Massasoit Community College	http://stats.njcaa.org/sports/bsb/teams/massasoitcommunitycollege?view=lineup
2014	3	mesabirangectc	Mesabi Range CTC	http://stats.njcaa.org/sports/bsb/teams/mesabirangectc?view=lineup
2014	3	middlesexcountycollege	Middlesex County College	http://stats.njcaa.org/sports/bsb/teams/middlesexcountycollege?view=lineup
2014	3	milwaukeeareatechnicalcollege	Milwaukee Area Technical College	http://stats.njcaa.org/sports/bsb/teams/milwaukeeareatechnicalcollege?view=lineup
2014	3	minnesotastatecommunityamptechnica	Minnesota State Community & Technical College	http://stats.njcaa.org/sports/bsb/teams/minnesotastatecommunityamptechnica?view=lineup
2014	3	minnesotawestcommunityamptechnical	Minnesota West Community & Technical College	http://stats.njcaa.org/sports/bsb/teams/minnesotawestcommunityamptechnical?view=lineup
2014	3	mohawkvalleycommunitycollege	Mohawk Valley Community College	http://stats.njcaa.org/sports/bsb/teams/mohawkvalleycommunitycollege?view=lineup
2014	3	montgomerycollegemd	Montgomery College (MD)	http://stats.njcaa.org/sports/bsb/teams/montgomerycollegemd?view=lineup
2014	3	montgomerycountycommunitycollegepa	Montgomery County Community College (PA)	http://stats.njcaa.org/sports/bsb/teams/montgomerycountycommunitycollegepa?view=lineup
2014	3	mountainviewcollege	Mountain View College	http://stats.njcaa.org/sports/bsb/teams/mountainviewcollege?view=lineup
2014	3	nassaucommunitycollege	Nassau Community College	http://stats.njcaa.org/sports/bsb/teams/nassaucommunitycollege?view=lineup
2014	3	niagaracountycommunitycollege	Niagara County Community College	http://stats.njcaa.org/sports/bsb/teams/niagaracountycommunitycollege?view=lineup
2014	3	northarkansascollege	North Arkansas College	http://stats.njcaa.org/sports/bsb/teams/northarkansascollege?view=lineup
2014	3	northlakecollege	North Lake College	http://stats.njcaa.org/sports/bsb/teams/northlakecollege?view=lineup
2014	3	northamptoncommunitycollege	Northampton Community College	http://stats.njcaa.org/sports/bsb/teams/northamptoncommunitycollege?view=lineup
2014	3	northernessexcommunitycollege	Northern Essex Community College	http://stats.njcaa.org/sports/bsb/teams/northernessexcommunitycollege?view=lineup
2014	3	northlandcommunityamptechnicalcoll	Northland Community & Technical College	http://stats.njcaa.org/sports/bsb/teams/northlandcommunityamptechnicalcoll?view=lineup
2014	3	oceancountycollege	Ocean County College	http://stats.njcaa.org/sports/bsb/teams/oceancountycollege?view=lineup
2014	3	onondagacommunitycollege	Onondaga Community College	http://stats.njcaa.org/sports/bsb/teams/onondagacommunitycollege?view=lineup
2014	3	princegeorgescommunitycollege	Prince George's Community College	http://stats.njcaa.org/sports/bsb/teams/princegeorgescommunitycollege?view=lineup
2014	3	queensboroughcommunitycollege	Queensborough Community College	http://stats.njcaa.org/sports/bsb/teams/queensboroughcommunitycollege?view=lineup
2014	3	quinsigamondcommunitycollege	Quinsigamond Community College	http://stats.njcaa.org/sports/bsb/teams/quinsigamondcommunitycollege?view=lineup
2014	3	rainyrivercommunitycollege	Rainy River Community College	http://stats.njcaa.org/sports/bsb/teams/rainyrivercommunitycollege?view=lineup
2014	3	richlandcollege	Richland College	http://stats.njcaa.org/sports/bsb/teams/richlandcollege?view=lineup
2014	3	ridgewatercollege	Ridgewater College	http://stats.njcaa.org/sports/bsb/teams/ridgewatercollege?view=lineup
2014	3	riverlandcommunitycollege	Riverland Community College	http://stats.njcaa.org/sports/bsb/teams/riverlandcommunitycollege?view=lineup
2014	3	rochestercommunityandtechnicalcolleg	Rochester Community and Technical College	http://stats.njcaa.org/sports/bsb/teams/rochestercommunityandtechnicalcolleg?view=lineup
2014	3	rockvalleycollege	Rock Valley College	http://stats.njcaa.org/sports/bsb/teams/rockvalleycollege?view=lineup
2014	3	roxburycommunitycollege	Roxbury Community College	http://stats.njcaa.org/sports/bsb/teams/roxburycommunitycollege?view=lineup
2014	3	sunyadirondack	SUNY Adirondack	http://stats.njcaa.org/sports/bsb/teams/sunyadirondack?view=lineup
2014	3	schenectadycountycommunitycollege	Schenectady County Community College	http://stats.njcaa.org/sports/bsb/teams/schenectadycountycommunitycollege?view=lineup
2014	3	stcloudtechnicalampcommunitycol	St. Cloud Technical  & Community College	http://stats.njcaa.org/sports/bsb/teams/stcloudtechnicalampcommunitycol?view=lineup
2014	3	suffolkcc	Suffolk CC	http://stats.njcaa.org/sports/bsb/teams/suffolkcc?view=lineup
2014	3	sullivancountycommunitycollege	Sullivan County Community College	http://stats.njcaa.org/sports/bsb/teams/sullivancountycommunitycollege?view=lineup
2014	3	tompkinscortlandcommunitycollege	Tompkins Cortland Community College	http://stats.njcaa.org/sports/bsb/teams/tompkinscortlandcommunitycollege?view=lineup
2014	3	tylerjuniorcollege	Tyler Junior College	http://stats.njcaa.org/sports/bsb/teams/tylerjuniorcollege?view=lineup
2014	3	unioncountycollege	Union County College	http://stats.njcaa.org/sports/bsb/teams/unioncountycollege?view=lineup
2014	3	vermilioncommunitycollege	Vermilion Community College	http://stats.njcaa.org/sports/bsb/teams/vermilioncommunitycollege?view=lineup
2014	3	waubonseecommunitycollege	Waubonsee Community College	http://stats.njcaa.org/sports/bsb/teams/waubonseecommunitycollege?view=lineup
2014	3	westerntechnicalcollege	Western Technical College	http://stats.njcaa.org/sports/bsb/teams/westerntechnicalcollege?view=lineup
2014	3	westmorelandcountycommunitycollege	Westmoreland County Community College	http://stats.njcaa.org/sports/bsb/teams/westmorelandcountycommunitycollege?view=lineup
