1971	1	Hank Aaron	http://www.baseball-reference.com/players/a/aaronha01.shtml	aaronha01	37	ATL	NL	139	573	495	95	162	22	3	47	118	1	1	71	58	.327	.410	.669	1.079	194	331	9	2	0	5	21	39
1971	2	Tommie Aaron	http://www.baseball-reference.com/players/a/aaronto01.shtml	aaronto01	31	ATL	NL	25	56	53	4	12	2	0	0	3	0	0	3	5	.226	.268	.264	.532	48	14	3	0	0	0	1	3/5
1971	3	Ted Abernathy	http://www.baseball-reference.com/players/a/abernte02.shtml	abernte02	38	KCR	AL	63	14	13	0	1	0	0	0	0	0	0	0	7	.077	.077	.077	.154	-56	1	0	0	1	0	0	1
1971	4	Ed Acosta#	http://www.baseball-reference.com/players/a/acosted01.shtml	acosted01	27	SDP	NL	8	17	17	0	0	0	0	0	0	0	0	0	6	.000	.000	.000	.000	-100	0	0	0	0	0	0	/1
1971	5	Tommie Agee	http://www.baseball-reference.com/players/a/ageeto01.shtml	ageeto01	28	NYM	NL	113	482	425	58	121	19	0	14	50	28	6	50	84	.285	.362	.428	.790	126	182	12	2	4	1	2	89
1971	6	Jack Aker	http://www.baseball-reference.com/players/a/akerja01.shtml	akerja01	30	NYY	AL	41	6	3	0	0	0	0	0	0	0	0	0	3	.000	.000	.000	.000	-100	0	0	0	3	0	0	1
1971	7	Doyle Alexander	http://www.baseball-reference.com/players/a/alexado01.shtml	alexado01	20	LAD	NL	17	37	33	3	9	0	0	0	2	0	0	3	13	.273	.333	.273	.606	79	9	1	0	1	0	0	1
1971	8	Bernie Allen*	http://www.baseball-reference.com/players/a/allenbe01.shtml	allenbe01	32	WSA	AL	97	262	229	18	61	11	1	4	22	2	1	33	27	.266	.359	.376	.734	115	86	2	0	0	0	1	45
1971	9	Dick Allen	http://www.baseball-reference.com/players/a/allendi01.shtml	allendi01	29	LAD	NL	155	649	549	82	162	24	1	23	90	8	1	93	113	.295	.395	.468	.863	151	257	23	1	1	5	13	573
1971	10	Lloyd Allen	http://www.baseball-reference.com/players/a/allenll01.shtml	allenll01	21	CAL	AL	54	17	17	2	5	0	0	1	1	0	0	0	5	.294	.294	.471	.765	122	8	1	0	0	0	0	1
1971	11	Gene Alley	http://www.baseball-reference.com/players/a/alleyge01.shtml	alleyge01	30	PIT	NL	114	389	348	38	79	8	7	6	28	9	2	35	43	.227	.296	.342	.638	79	119	6	0	4	2	14	6/5
1971	12	Sandy Alomar#	http://www.baseball-reference.com/players/a/alomasa01.shtml	alomasa01	27	CAL	AL	162	739	689	77	179	24	3	4	42	39	10	41	60	.260	.301	.321	.621	83	221	7	0	7	2	4	*46
1971	13	Felipe Alou	http://www.baseball-reference.com/players/a/aloufe01.shtml	aloufe01	36	TOT	AL	133	510	469	52	135	21	6	8	69	5	5	32	25	.288	.333	.409	.742	115	192	15	2	2	5	3	938/7
1971	14	Felipe Alou	http://www.baseball-reference.com/players/a/aloufe01.shtml	aloufe01	36	OAK	AL	2	9	8	0	2	1	0	0	0	0	0	0	1	.250	.250	.375	.625	77	3	0	0	1	0	0	/7
1971	15	Felipe Alou	http://www.baseball-reference.com/players/a/aloufe01.shtml	aloufe01	36	NYY	AL	131	501	461	52	133	20	6	8	69	5	5	32	24	.289	.334	.410	.744	116	189	15	2	1	5	3	938/7
1971	16	Jesus Alou	http://www.baseball-reference.com/players/a/alouje01.shtml	alouje01	29	HOU	NL	122	455	433	41	121	21	4	2	40	3	7	13	17	.279	.305	.360	.666	91	156	11	4	3	2	3	*97
1971	17	Matty Alou*	http://www.baseball-reference.com/players/a/alouma01.shtml	alouma01	32	STL	NL	149	660	609	85	192	28	6	7	74	19	10	34	27	.315	.352	.415	.767	114	253	9	4	6	7	3	839
1971	18	Luis Alvarado	http://www.baseball-reference.com/players/a/alvarlu01.shtml	alvarlu01	22	CHW	AL	99	278	264	22	57	14	1	0	8	1	2	11	34	.216	.246	.277	.523	47	73	2	0	2	1	2	64
1971	19	Brant Alyea	http://www.baseball-reference.com/players/a/alyeabr01.shtml	alyeabr01	30	MIN	AL	79	188	158	13	28	4	0	2	15	1	1	24	38	.177	.282	.241	.522	48	38	7	1	0	5	3	7/9
1971	20	Dwain Anderson	http://www.baseball-reference.com/players/a/anderdw01.shtml	anderdw01	23	OAK	AL	16	43	37	3	10	2	1	0	3	0	1	5	9	.270	.372	.378	.750	116	14	0	1	0	0	1	6/45
1971	21	Mike Anderson	http://www.baseball-reference.com/players/a/andermi01.shtml	andermi01	20	PHI	NL	26	103	89	11	22	5	1	2	5	0	0	13	28	.247	.343	.393	.736	109	35	0	0	1	0	0	8
1971	22	Mike Andrews	http://www.baseball-reference.com/players/a/andremi01.shtml	andremi01	27	CHW	AL	109	408	330	45	93	16	0	12	47	3	5	67	36	.282	.400	.439	.840	136	145	6	1	6	4	1	43
1971	23	Luis Aparicio	http://www.baseball-reference.com/players/a/aparilu01.shtml	aparilu01	37	BOS	AL	125	541	491	56	114	23	0	4	45	6	4	35	43	.232	.284	.303	.587	62	149	7	2	9	4	0	*6
1971	24	Steve Arlin	http://www.baseball-reference.com/players/a/arlinst01.shtml	arlinst01	25	SDP	NL	36	83	73	5	9	0	1	0	2	0	0	3	20	.123	.156	.151	.307	-10	11	1	0	6	1	0	1
1971	25	Chris Arnold	http://www.baseball-reference.com/players/a/arnolch01.shtml	arnolch01	23	SFG	NL	6	14	13	2	3	0	0	1	3	0	0	1	2	.231	.286	.462	.747	110	6	0	0	0	0	0	/4
1971	26	Rudy Arroyo*	http://www.baseball-reference.com/players/a/arroyru01.shtml	arroyru01	21	STL	NL	9	1	1	0	0	0	0	0	0	0	0	0	1	.000	.000	.000	.000	-100	0	0	0	0	0	0	/1
1971	27	Bob Aspromonte	http://www.baseball-reference.com/players/a/asprobo01.shtml	asprobo01	33	NYM	NL	104	377	342	21	77	9	1	5	33	0	2	29	25	.225	.285	.301	.586	68	103	15	0	5	1	4	5
1971	28	Rick Auerbach	http://www.baseball-reference.com/players/a/auerbri01.shtml	auerbri01	21	MIL	AL	79	263	236	22	48	10	0	1	9	3	2	20	40	.203	.271	.258	.530	53	61	3	2	5	0	1	6
1971	29	Rick Austin	http://www.baseball-reference.com/players/a/austiri01.shtml	austiri01	24	CLE	AL	23	1	1	0	0	0	0	0	0	0	0	0	1	.000	.000	.000	.000	-100	0	0	0	0	0	0	1
