2002	554	Brian Lesher	http://www.baseball-reference.com/players/l/leshebr01.shtml	leshebr01	31	TOR	43	166	3.86	103	62.0%	27.2%	28.2%	21.4%	23.3%	72.8%	0.0%	45.2%	61.3%	34.9%	9.3%	4	0	18.6%	8	3	2.3%	1	0	6	9	40.0%	0	0	0
2002	555	Darren Lewis	http://www.baseball-reference.com/players/l/lewisda01.shtml	lewisda01	34	CHC	92	336	3.65	221	65.8%	33.5%	7.2%	27.6%	31.7%	66.5%	0.0%	43.8%	89.1%	26.1%	6.5%	6	0	15.2%	14	4	6.5%	6	1	5	6	45.5%	0	0	0
2002	556	Brad Lidge	http://www.baseball-reference.com/players/l/lidgebr01.shtml	lidgebr01	25	HOU	2	8	4.00	6	75.0%	33.3%	0.0%	33.3%	33.3%	66.7%	0.0%	50.0%	100.0%	50.0%	0.0%	0	0	0.0%	0	0	0.0%	0	0	0	0		0	0	0
2002	557	Cory Lidle	http://www.baseball-reference.com/players/l/lidleco01.shtml	lidleco01	30	OAK	2	11	5.50	7	63.6%	14.3%	0.0%	57.1%	28.6%	85.7%	0.0%	54.5%	100.0%	0.0%	0.0%	0	0	0.0%	0	0	0.0%	0	0	0	0		0	0	0
2002	558	Jon Lieber*	http://www.baseball-reference.com/players/l/liebejo01.shtml	liebejo01	32	CHC	48	164	3.42	110	67.1%	34.5%	14.5%	17.3%	33.6%	65.5%	0.0%	43.9%	77.8%	29.2%	4.2%	2	0	6.3%	3	0	4.2%	2	1	6	4	60.0%	0	0	0
2002	559	Mike Lieberthal	http://www.baseball-reference.com/players/l/liebemi01.shtml	liebemi01	30	PHI	533	1857	3.48	1171	63.3%	21.4%	13.1%	29.6%	35.9%	78.6%	1.2%	49.8%	83.4%	31.5%	4.1%	22	2	15.6%	83	39	7.1%	38	24	14	44	24.1%	0	0	0
2002	560	Jeff Liefer*	http://www.baseball-reference.com/players/l/liefeje01.shtml	liefeje01	27	CHW	224	844	3.77	541	64.6%	24.0%	21.8%	27.4%	26.8%	76.0%	2.0%	49.0%	71.3%	35.3%	5.4%	12	2	12.1%	27	12	9.4%	21	8	13	47	21.7%	0	0	0
2002	561	Ted Lilly*	http://www.baseball-reference.com/players/l/lillyte01.shtml	lillyte01	26	TOT	3	15	5.00	11	73.3%	36.4%	18.2%	36.4%	9.1%	63.6%	0.0%	46.7%	71.4%	33.3%	33.3%	1	0	33.3%	1	0	33.3%	1	0	0	2	0.0%	0	0	0
2002	562	Ted Lilly*	http://www.baseball-reference.com/players/l/lillyte01.shtml	lillyte01	26	NYY	3	15	5.00	11	73.3%	36.4%	18.2%	36.4%	9.1%	63.6%	0.0%	46.7%	71.4%	33.3%	33.3%	1	0	33.3%	1	0	33.3%	1	0	0	2	0.0%	0	0	0
2002	563	Mike Lincoln	http://www.baseball-reference.com/players/l/lincomi01.shtml	lincomi01	27	PIT	5	25	5.00	20	80.0%	30.0%	40.0%	30.0%	0.0%	70.0%	0.0%	56.0%	42.9%	0.0%	0.0%	0	0	0.0%	0	0	0.0%	0	0	2	3	40.0%	0	0	0
2002	564	Mark Little	http://www.baseball-reference.com/players/l/littlma01.shtml	littlma01	29	TOT	156	563	3.61	366	65.0%	24.9%	17.2%	31.4%	26.5%	75.1%	0.0%	48.8%	77.1%	37.8%	5.1%	8	0	11.5%	18	7	8.3%	13	6	8	26	23.5%	0	0	0
2002	565	Mark Little	http://www.baseball-reference.com/players/l/littlma01.shtml	littlma01	29	COL	125	448	3.58	286	63.8%	25.5%	15.4%	31.8%	27.3%	74.5%	0.0%	47.5%	79.3%	39.2%	6.4%	8	0	13.6%	17	6	10.4%	13	6	7	21	25.0%	0	0	0
2002	566	Mark Little	http://www.baseball-reference.com/players/l/littlma01.shtml	littlma01	29	NYM	3	8	2.67	8	100.0%	25.0%	37.5%	12.5%	25.0%	75.0%		75.0%	50.0%	33.3%	0.0%	0	0	0.0%	0	0	0.0%	0	0	0	1	0.0%	0	0	0
2002	567	Mark Little	http://www.baseball-reference.com/players/l/littlma01.shtml	littlma01	29	ARI	28	107	3.82	72	67.3%	22.2%	22.2%	31.9%	23.6%	77.8%	0.0%	52.3%	71.4%	32.1%	0.0%	0	0	3.6%	1	1	0.0%	0	0	1	4	20.0%	0	0	0
2002	568	Graeme Lloyd*	http://www.baseball-reference.com/players/l/lloydgr01.shtml	lloydgr01	35	TOT	4	17	4.25	12	70.6%	16.7%	33.3%	33.3%	16.7%	83.3%	0.0%	58.8%	60.0%	50.0%	0.0%	0	0	0.0%	0	0	0.0%	0	0	1	1	50.0%	0	0	0
2002	569	Graeme Lloyd*	http://www.baseball-reference.com/players/l/lloydgr01.shtml	lloydgr01	35	MON	4	17	4.25	12	70.6%	16.7%	33.3%	33.3%	16.7%	83.3%	0.0%	58.8%	60.0%	50.0%	0.0%	0	0	0.0%	0	0	0.0%	0	0	1	1	50.0%	0	0	0
2002	570	Paul Lo Duca	http://www.baseball-reference.com/players/l/loducpa01.shtml	loducpa01	30	LAD	636	2286	3.59	1451	63.7%	29.8%	4.6%	27.2%	38.4%	70.2%	0.8%	44.7%	93.4%	22.2%	5.0%	32	0	16.2%	103	48	6.9%	44	32	11	20	35.5%	0	0	0
2002	571	Esteban Loaiza	http://www.baseball-reference.com/players/l/loaizes01.shtml	loaizes01	30	TOR	6	18	3.00	13	72.2%	7.7%	15.4%	38.5%	38.5%	92.3%	0.0%	66.7%	83.3%	50.0%	0.0%	0	0	0.0%	0	0	0.0%	0	0	0	1	0.0%	0	0	0
2002	572	Keith Lockhart*	http://www.baseball-reference.com/players/l/lockhke01.shtml	lockhke01	37	ATL	332	1203	3.62	751	64.3%	23.2%	12.9%	30.2%	33.7%	76.8%	7.7%	49.4%	83.2%	27.4%	5.4%	18	2	16.6%	55	23	6.6%	22	14	8	42	16.0%	0	0	0
2002	573	Kenny Lofton*	http://www.baseball-reference.com/players/l/loftoke01.shtml	loftoke01	35	TOT	612	2346	3.83	1404	59.8%	29.3%	8.5%	29.1%	33.1%	70.7%	0.0%	42.3%	88.0%	24.7%	5.9%	36	0	15.8%	97	39	12.3%	75	34	25	47	34.2%	0	0	0
2002	574	Kenny Lofton*	http://www.baseball-reference.com/players/l/loftoke01.shtml	loftoke01	35	CHW	407	1605	3.94	955	59.5%	28.9%	8.3%	30.8%	32.0%	71.1%	0.0%	42.3%	88.4%	26.0%	6.1%	25	0	16.5%	67	29	13.0%	53	25	19	32	37.3%	0	0	0
2002	575	Kenny Lofton*	http://www.baseball-reference.com/players/l/loftoke01.shtml	loftoke01	35	SFG	205	741	3.61	449	60.6%	30.3%	8.9%	25.4%	35.4%	69.7%	0.0%	42.2%	87.2%	22.0%	5.4%	11	0	14.6%	30	10	10.7%	22	9	6	15	27.3%	0	0	0
2002	576	Kyle Lohse	http://www.baseball-reference.com/players/l/lohseky01.shtml	lohseky01	23	MIN	4	13	3.25	10	76.9%	20.0%	20.0%	30.0%	30.0%	80.0%	0.0%	61.5%	75.0%	50.0%	0.0%	0	0	0.0%	0	0	0.0%	0	0	1	0	100.0%	0	0	0
2002	577	George Lombard*	http://www.baseball-reference.com/players/l/lombage01.shtml	lombage01	26	DET	270	994	3.68	643	64.8%	19.1%	26.3%	28.0%	26.6%	80.9%	0.3%	52.4%	67.5%	39.3%	1.9%	5	0	10.7%	29	14	7.0%	19	12	19	59	24.4%	0	0	0
2002	578	Terrence Long*	http://www.baseball-reference.com/players/l/longte01.shtml	longte01	26	OAK	641	2371	3.70	1493	63.5%	26.8%	12.9%	27.2%	33.1%	73.2%	2.3%	46.5%	82.3%	19.5%	4.4%	28	0	13.3%	85	38	8.1%	52	36	33	63	34.4%	0	0	0
2002	579	Braden Looper	http://www.baseball-reference.com/players/l/loopebr01.shtml	loopebr01	27	FLA	1	2	2.00	2	100.0%	50.0%	0.0%	0.0%	50.0%	50.0%		50.0%	100.0%	0.0%	0.0%	0	0	0.0%	0	0	0.0%	0	0	0	0		0	0	0
2002	580	Albie Lopez	http://www.baseball-reference.com/players/l/lopezal02.shtml	lopezal02	30	ATL	9	34	3.78	25	73.5%	44.0%	28.0%	16.0%	12.0%	56.0%	0.0%	41.2%	50.0%	44.4%	0.0%	0	0	0.0%	0	0	0.0%	0	0	4	2	66.7%	0	0	0
2002	581	Felipe Lopez#	http://www.baseball-reference.com/players/l/lopezfe01.shtml	lopezfe01	22	TOR	309	1229	3.98	800	65.3%	29.3%	20.4%	26.0%	24.4%	70.8%	0.9%	46.2%	71.2%	28.2%	3.9%	12	0	14.9%	46	10	7.1%	22	13	18	72	20.0%	0	0	0
2002	582	Javy Lopez	http://www.baseball-reference.com/players/l/lopezja01.shtml	lopezja01	31	ATL	387	1351	3.49	839	63.5%	21.2%	16.8%	27.7%	34.3%	78.8%	5.7%	50.0%	78.7%	37.5%	5.4%	21	2	15.2%	59	28	6.2%	24	18	16	47	25.4%	0	0	0
2002	583	Luis Lopez#	http://www.baseball-reference.com/players/l/lopezlu02.shtml	lopezlu02	31	TOT	122	412	3.38	287	69.7%	19.5%	12.2%	34.8%	33.4%	80.5%	0.0%	56.1%	84.8%	35.2%	4.9%	6	0	8.2%	10	2	4.1%	5	4	6	15	28.6%	0	0	0
2002	584	Luis Lopez#	http://www.baseball-reference.com/players/l/lopezlu02.shtml	lopezlu02	31	MIL	10	40	4.00	20	50.0%	10.0%	5.0%	50.0%	35.0%	90.0%	0.0%	45.0%	94.4%	20.0%	20.0%	2	0	30.0%	3	0	20.0%	2	2	1	0	100.0%	0	0	0
2002	585	Luis Lopez#	http://www.baseball-reference.com/players/l/lopezlu02.shtml	lopezlu02	31	BAL	112	372	3.32	267	71.8%	20.2%	12.7%	33.7%	33.3%	79.8%	0.0%	57.3%	84.0%	36.6%	3.6%	4	0	6.3%	7	2	2.7%	3	2	5	15	25.0%	0	0	0
2002	586	Mendy Lopez	http://www.baseball-reference.com/players/l/lopezme01.shtml	lopezme01	28	PIT	3	12	4.00	9	75.0%	33.3%	55.6%	11.1%	0.0%	66.7%	0.0%	50.0%	16.7%	33.3%	0.0%	0	0	0.0%	0	0	0.0%	0	0	0	3	0.0%	0	0	0
2002	587	Rodrigo Lopez	http://www.baseball-reference.com/players/l/lopezro02.shtml	lopezro02	26	BAL	3	10	3.33	9	90.0%	11.1%	77.8%	0.0%	11.1%	88.9%	0.0%	80.0%	12.5%	66.7%	0.0%	0	0	0.0%	0	0	0.0%	0	0	0	2	0.0%	0	0	0
2002	588	Mark Loretta	http://www.baseball-reference.com/players/l/loretma01.shtml	loretma01	30	TOT	329	1274	3.87	803	63.2%	34.7%	7.7%	25.8%	31.8%	65.3%	0.8%	41.3%	88.2%	18.5%	5.5%	18	0	14.9%	49	16	10.9%	36	20	11	26	29.7%	0	0	0
2002	589	Mark Loretta	http://www.baseball-reference.com/players/l/loretma01.shtml	loretma01	30	MIL	252	982	3.90	619	63.3%	34.2%	8.1%	26.7%	31.0%	65.8%	1.1%	41.6%	87.7%	19.8%	5.6%	14	0	14.3%	36	12	11.5%	29	18	10	22	31.3%	0	0	0
2002	590	Mark Loretta	http://www.baseball-reference.com/players/l/loretma01.shtml	loretma01	30	HOU	77	292	3.79	184	63.0%	36.4%	6.5%	22.8%	34.2%	63.6%	0.0%	40.1%	89.7%	14.3%	5.2%	4	0	16.9%	13	4	9.1%	7	2	1	4	20.0%	0	0	0
2002	591	Andrew Lorraine*	http://www.baseball-reference.com/players/l/lorraan01.shtml	lorraan01	29	MIL	2	6	3.00	5	83.3%	40.0%	40.0%	0.0%	20.0%	60.0%	0.0%	50.0%	33.3%	50.0%	0.0%	0	0	0.0%	0	0	0.0%	0	0	0	1	0.0%	0	0	0
2002	592	Derek Lowe	http://www.baseball-reference.com/players/l/lowede01.shtml	lowede01	29	BOS	5	18	3.60	9	50.0%	22.2%	22.2%	11.1%	44.4%	77.8%	0.0%	38.9%	71.4%	40.0%	20.0%	1	0	20.0%	1	0	20.0%	1	0	0	0		0	0	0
2002	593	Sean Lowe	http://www.baseball-reference.com/players/l/lowese01.shtml	lowese01	31	TOT	16	50	3.13	36	72.0%	19.4%	33.3%	19.4%	27.8%	80.6%	0.0%	58.0%	58.6%	50.0%	0.0%	0	0	6.3%	1	0	0.0%	0	0	0	6	0.0%	0	0	0
2002	594	Sean Lowe	http://www.baseball-reference.com/players/l/lowese01.shtml	lowese01	31	PIT	15	45	3.00	33	73.3%	18.2%	33.3%	18.2%	30.3%	81.8%	0.0%	60.0%	59.3%	53.3%	0.0%	0	0	6.7%	1	0	0.0%	0	0	0	5	0.0%	0	0	0
2002	595	Sean Lowe	http://www.baseball-reference.com/players/l/lowese01.shtml	lowese01	31	COL	1	5	5.00	3	60.0%	33.3%	33.3%	33.3%	0.0%	66.7%	0.0%	40.0%	50.0%	0.0%	0.0%	0	0	0.0%	0	0	0.0%	0	0	0	1	0.0%	0	0	0
2002	596	Mike Lowell	http://www.baseball-reference.com/players/l/lowelmi01.shtml	lowelmi01	28	FLA	684	2605	3.81	1612	62.3%	26.3%	12.4%	29.2%	32.1%	73.7%	1.7%	45.9%	83.2%	26.0%	6.7%	46	1	16.1%	110	45	8.8%	60	28	22	70	23.9%	0	0	0
2002	597	Ryan Ludwick	http://www.baseball-reference.com/players/l/ludwiry01.shtml	ludwiry01	23	TEX	88	369	4.19	236	64.0%	27.5%	18.2%	30.1%	24.2%	72.5%	0.0%	46.3%	74.9%	26.1%	8.0%	7	0	12.5%	11	3	12.5%	11	8	3	21	12.5%	0	0	0
2002	598	Julio Lugo	http://www.baseball-reference.com/players/l/lugoju01.shtml	lugoju01	26	HOU	358	1454	4.06	907	62.9%	30.2%	14.4%	27.3%	28.0%	69.8%	2.2%	43.9%	79.3%	27.1%	7.0%	25	0	19.3%	69	20	9.2%	33	16	26	48	35.1%	0	0	0
2002	599	Trey Lunsford	http://www.baseball-reference.com/players/l/lunsftr01.shtml	lunsftr01	23	SFG	3	14	4.67	10	71.4%	50.0%	10.0%	20.0%	20.0%	50.0%	0.0%	35.7%	80.0%	0.0%	0.0%	0	0	0.0%	0	0	0.0%	0	0	0	1	0.0%	0	0	0
2002	600	John Mabry*	http://www.baseball-reference.com/players/m/mabryjo01.shtml	mabryjo01	31	TOT	234	866	3.70	556	64.7%	21.4%	18.2%	28.8%	31.7%	78.6%	2.3%	50.9%	76.9%	31.6%	3.0%	7	0	11.5%	27	16	9.4%	22	12	5	37	11.9%	0	0	0
2002	601	John Mabry*	http://www.baseball-reference.com/players/m/mabryjo01.shtml	mabryjo01	31	PHI	23	101	4.39	65	67.0%	13.8%	26.2%	33.8%	26.2%	86.2%	11.1%	57.7%	69.6%	26.1%	4.3%	1	0	8.7%	2	1	13.0%	3	3	0	5	0.0%	0	0	0
2002	602	John Mabry*	http://www.baseball-reference.com/players/m/mabryjo01.shtml	mabryjo01	31	OAK	211	765	3.63	491	64.4%	22.4%	17.1%	28.1%	32.4%	77.6%	1.1%	50.0%	78.0%	32.2%	2.8%	6	0	11.8%	25	15	9.0%	19	9	5	32	13.5%	0	0	0
2002	603	Robert Machado	http://www.baseball-reference.com/players/m/macharo01.shtml	macharo01	29	TOT	233	814	3.49	525	65.8%	19.6%	16.8%	30.5%	33.1%	80.4%	5.5%	52.9%	79.1%	38.2%	3.4%	8	1	12.4%	29	15	4.7%	11	8	11	30	26.8%	0	0	0
2002	604	Robert Machado	http://www.baseball-reference.com/players/m/macharo01.shtml	macharo01	29	CHC	64	226	3.53	156	69.0%	21.2%	17.3%	30.8%	30.8%	78.8%	0.0%	54.4%	78.0%	40.6%	1.6%	1	0	10.9%	7	4	6.3%	4	3	2	9	18.2%	0	0	0
2002	605	Robert Machado	http://www.baseball-reference.com/players/m/macharo01.shtml	macharo01	29	MIL	169	588	3.48	369	64.5%	19.0%	16.5%	30.4%	34.1%	81.0%	7.3%	52.3%	79.6%	37.3%	4.1%	7	1	13.0%	22	11	4.1%	7	5	9	21	30.0%	0	0	0
2002	606	Jose Macias#	http://www.baseball-reference.com/players/m/maciajo01.shtml	maciajo01	30	TOT	373	1312	3.52	884	67.4%	24.2%	13.6%	29.1%	33.1%	75.8%	0.0%	51.1%	82.1%	36.5%	2.4%	9	0	9.7%	36	7	7.2%	27	9	9	48	15.8%	0	0	0
2002	607	Jose Macias#	http://www.baseball-reference.com/players/m/maciajo01.shtml	maciajo01	30	DET	121	413	3.41	281	68.0%	21.4%	11.0%	32.4%	35.2%	78.6%	0.0%	53.5%	86.0%	43.0%	4.1%	5	0	11.6%	14	2	5.8%	7	3	1	12	7.7%	0	0	0
2002	608	Jose Macias#	http://www.baseball-reference.com/players/m/maciajo01.shtml	maciajo01	30	MON	252	899	3.57	603	67.1%	25.5%	14.8%	27.5%	32.2%	74.5%	0.0%	49.9%	80.2%	33.3%	1.6%	4	0	8.7%	22	5	7.9%	20	6	8	36	18.2%	0	0	0
2002	609	Rob Mackowiak*	http://www.baseball-reference.com/players/m/mackoro01.shtml	mackoro01	26	PIT	439	1678	3.82	1059	63.7%	20.8%	25.4%	28.3%	25.5%	79.2%	2.6%	50.5%	67.9%	38.3%	4.8%	21	1	15.5%	68	31	8.0%	35	25	27	93	22.5%	0	0	0
2002	610	Greg Maddux	http://www.baseball-reference.com/players/m/maddugr01.shtml	maddugr01	36	ATL	68	178	2.62	140	78.7%	10.0%	17.9%	29.3%	42.9%	90.0%	0.0%	70.8%	80.2%	72.1%	0.0%	0	0	2.9%	2	2	0.0%	0	0	3	5	37.5%	0	0	0
2002	611	Wendell Magee	http://www.baseball-reference.com/players/m/mageewe01.shtml	mageewe01	29	DET	366	1319	3.60	897	68.0%	22.1%	15.9%	29.8%	32.2%	77.9%	0.0%	53.0%	79.5%	34.4%	2.5%	9	0	12.3%	45	26	6.0%	22	19	11	53	17.2%	0	0	0
2002	612	Chris Magruder#	http://www.baseball-reference.com/players/m/magruch01.shtml	magruch01	25	CLE	278	985	3.54	641	65.5%	27.8%	13.7%	26.2%	32.3%	72.2%	1.7%	47.3%	81.0%	34.5%	4.3%	12	0	14.7%	41	16	8.3%	23	9	9	46	16.4%	0	0	0
2002	613	Pat Mahomes	http://www.baseball-reference.com/players/m/mahompa01.shtml	mahompa01	31	CHC	5	17	3.40	12	70.6%	33.3%	33.3%	16.7%	16.7%	66.7%	0.0%	47.1%	50.0%	80.0%	0.0%	0	0	0.0%	0	0	0.0%	0	0	2	1	66.7%	0	0	0
2002	614	Mike Mahoney	http://www.baseball-reference.com/players/m/mahonmi02.shtml	mahonmi02	29	CHC	31	110	3.55	77	71.3%	31.2%	16.9%	26.0%	26.0%	68.8%	6.1%	49.1%	75.5%	32.3%	3.2%	1	0	3.2%	1	0	3.2%	1	0	3	7	30.0%	0	0	0
2002	615	Marty Malloy*	http://www.baseball-reference.com/players/m/malloma01.shtml	malloma01	30	FLA	28	93	3.32	60	64.5%	28.3%	21.7%	20.0%	30.0%	71.7%	0.0%	46.2%	69.8%	35.7%	3.6%	1	0	10.7%	3	1	0.0%	0	0	1	7	12.5%	0	0	0
2002	616	Jim Mann	http://www.baseball-reference.com/players/m/mannji01.shtml	mannji01	27	HOU	1	7	7.00	4	57.1%	75.0%	0.0%	25.0%	0.0%	25.0%	0.0%	14.3%	100.0%	0.0%	0.0%	0	0	0.0%	0	0	100.0%	1	0	1	0	100.0%	0	0	0
2002	617	Mike Maroth*	http://www.baseball-reference.com/players/m/marotmi01.shtml	marotmi01	24	DET	6	22	3.67	16	72.7%	31.3%	37.5%	25.0%	6.3%	68.8%	0.0%	50.0%	45.5%	16.7%	0.0%	0	0	16.7%	1	1	0.0%	0	0	0	4	0.0%	0	0	0
2002	618	Jason Marquis*	http://www.baseball-reference.com/players/m/marquja01.shtml	marquja01	23	ATL	41	129	3.15	102	79.1%	16.7%	24.5%	34.3%	24.5%	83.3%	0.0%	65.9%	70.6%	56.1%	0.0%	0	0	2.4%	1	1	0.0%	0	0	3	12	18.8%	0	0	0
2002	619	Eli Marrero	http://www.baseball-reference.com/players/m/marreel01.shtml	marreel01	28	STL	448	1662	3.71	1053	64.7%	26.4%	14.4%	27.4%	31.7%	73.6%	5.6%	47.6%	80.4%	29.2%	7.1%	32	0	16.3%	73	23	9.2%	41	24	11	61	15.3%	0	0	0
2002	620	Damaso Marte*	http://www.baseball-reference.com/players/m/marteda01.shtml	marteda01	27	CHW	1	5	5.00	3	60.0%	0.0%	66.7%	33.3%	0.0%	100.0%	0.0%	60.0%	33.3%	0.0%	0.0%	0	0	0.0%	0	0	0.0%	0	0	0	1	0.0%	0	0	0
2002	621	Edgar Martinez	http://www.baseball-reference.com/players/m/martied01.shtml	martied01	39	SEA	407	1682	4.13	962	58.3%	35.2%	11.2%	26.0%	27.5%	64.8%	4.3%	37.7%	82.7%	16.7%	7.1%	29	4	20.1%	82	31	17.9%	73	37	30	39	43.5%	0	0	0
2002	622	Pedro Martinez	http://www.baseball-reference.com/players/m/martipe02.shtml	martipe02	30	BOS	7	31	4.43	17	54.8%	47.1%	23.5%	11.8%	17.6%	52.9%	0.0%	29.0%	55.6%	0.0%	14.3%	1	0	28.6%	2	1	14.3%	1	0	0	3	0.0%	0	0	0
2002	623	Ramon Martinez	http://www.baseball-reference.com/players/m/martira03.shtml	martira03	29	SFG	200	734	3.67	450	62.0%	32.2%	12.2%	20.9%	34.7%	67.8%	2.8%	42.0%	82.0%	16.5%	5.0%	10	0	16.5%	33	17	7.0%	14	9	8	18	30.8%	0	0	0
2002	624	Tino Martinez*	http://www.baseball-reference.com/players/m/martiti02.shtml	martiti02	34	STL	577	2056	3.56	1248	61.6%	26.6%	11.9%	25.9%	35.7%	73.4%	3.7%	45.2%	83.8%	23.7%	7.3%	42	1	18.5%	107	43	9.0%	52	29	16	55	22.5%	0	0	0
2002	625	Victor Martinez#	http://www.baseball-reference.com/players/m/martivi01.shtml	martivi01	23	CLE	36	140	3.89	83	59.3%	24.1%	9.6%	28.9%	37.3%	75.9%	0.0%	45.0%	87.3%	19.4%	8.3%	3	2	27.8%	10	5	16.7%	6	4	0	2	0.0%	0	0	0
2002	626	Henry Mateo#	http://www.baseball-reference.com/players/m/mateohe01.shtml	mateohe01	25	MON	25	99	3.96	63	64.9%	34.9%	11.1%	27.0%	27.0%	65.1%	5.6%	42.3%	82.9%	28.0%	8.0%	2	0	12.0%	3	0	8.0%	2	0	3	3	50.0%	0	0	0
2002	627	Ruben Mateo	http://www.baseball-reference.com/players/m/mateoru01.shtml	mateoru01	24	CIN	94	360	3.83	237	65.8%	21.9%	16.0%	34.2%	27.8%	78.1%	0.0%	51.4%	79.5%	18.1%	1.1%	1	0	9.6%	9	6	3.2%	3	1	5	15	25.0%	0	0	0
2002	628	Mike Matheny	http://www.baseball-reference.com/players/m/mathemi01.shtml	mathemi01	31	STL	363	1249	3.44	794	64.7%	23.0%	12.2%	29.5%	35.3%	77.0%	4.8%	49.8%	84.1%	36.9%	5.2%	19	2	10.2%	37	14	6.9%	25	14	15	33	30.6%	0	0	0
2002	629	T.J. Mathews	http://www.baseball-reference.com/players/m/mathet.01.shtml	mathet.01	32	HOU	1	2	2.00	2	100.0%	50.0%	0.0%	0.0%	50.0%	50.0%		50.0%	100.0%	0.0%	0.0%	0	0	0.0%	0	0	0.0%	0	0	0	0		0	0	0
2002	630	Julius Matos	http://www.baseball-reference.com/players/m/matosju01.shtml	matosju01	27	SDP	201	684	3.40	480	70.2%	14.8%	17.9%	34.8%	32.5%	85.2%	0.0%	59.8%	79.0%	49.8%	2.5%	5	0	6.5%	13	6	1.5%	3	2	5	28	15.2%	0	0	0
2002	631	Luis Matos	http://www.baseball-reference.com/players/m/matoslu01.shtml	matoslu01	23	BAL	33	123	3.73	81	65.9%	25.9%	16.0%	25.9%	32.1%	74.1%	0.0%	48.8%	78.3%	27.3%	0.0%	0	0	9.1%	3	1	3.0%	1	1	1	5	16.7%	0	0	0
2002	632	Gary Matthews#	http://www.baseball-reference.com/players/m/matthga02.shtml	matthga02	27	TOT	399	1459	3.66	879	60.3%	30.9%	15.1%	21.5%	32.4%	69.1%	0.2%	41.6%	78.1%	20.6%	7.0%	28	0	16.8%	67	26	11.3%	45	20	14	55	20.3%	0	0	0
2002	633	Gary Matthews#	http://www.baseball-reference.com/players/m/matthga02.shtml	matthga02	27	NYM	1	3	3.00	2	66.7%	50.0%	0.0%	0.0%	50.0%	50.0%	0.0%	33.3%	100.0%	0.0%	0.0%	0	0	0.0%	0	0	0.0%	0	0	0	0		0	0	0
2002	634	Gary Matthews#	http://www.baseball-reference.com/players/m/matthga02.shtml	matthga02	27	BAL	398	1456	3.66	877	60.3%	30.9%	15.2%	21.6%	32.4%	69.1%	0.2%	41.6%	78.1%	20.6%	7.0%	28	0	16.8%	67	26	11.3%	45	20	14	55	20.3%	0	0	0
2002	635	Mike Matthews*	http://www.baseball-reference.com/players/m/matthmi01.shtml	matthmi01	28	TOT	7	28	4.00	20	71.4%	30.0%	25.0%	30.0%	15.0%	70.0%	0.0%	50.0%	64.3%	42.9%	0.0%	0	0	0.0%	0	0	0.0%	0	0	1	3	25.0%	0	0	0
2002	636	Mike Matthews*	http://www.baseball-reference.com/players/m/matthmi01.shtml	matthmi01	28	STL	6	26	4.33	18	69.2%	33.3%	27.8%	27.8%	11.1%	66.7%	0.0%	46.2%	58.3%	33.3%	0.0%	0	0	0.0%	0	0	0.0%	0	0	1	3	25.0%	0	0	0
2002	637	Mike Matthews*	http://www.baseball-reference.com/players/m/matthmi01.shtml	matthmi01	28	MIL	1	2	2.00	2	100.0%	0.0%	0.0%	50.0%	50.0%	100.0%		100.0%	100.0%	100.0%	0.0%	0	0	0.0%	0	0	0.0%	0	0	0	0		0	0	0
2002	638	Darrell May*	http://www.baseball-reference.com/players/m/mayda02.shtml	mayda02	30	KCR	5	20	4.00	12	60.0%	58.3%	8.3%	16.7%	16.7%	41.7%	0.0%	25.0%	80.0%	0.0%	20.0%	1	0	40.0%	2	0	20.0%	1	0	1	1	50.0%	0	0	0
2002	639	Brent Mayne*	http://www.baseball-reference.com/players/m/maynebr01.shtml	maynebr01	34	KCR	373	1369	3.67	841	61.6%	27.2%	10.3%	29.1%	33.3%	72.8%	0.8%	44.8%	85.8%	25.7%	6.4%	24	0	18.5%	69	30	9.4%	35	21	14	40	25.9%	0	0	0
2002	640	Dave McCarty	http://www.baseball-reference.com/players/m/mccarda01.shtml	mccarda01	32	TOT	74	277	3.74	167	60.3%	30.5%	21.6%	19.8%	28.1%	69.5%	0.0%	41.9%	69.0%	31.1%	5.4%	4	2	10.8%	8	3	6.8%	5	4	10	9	52.6%	0	0	0
2002	641	Dave McCarty	http://www.baseball-reference.com/players/m/mccarda01.shtml	mccarda01	32	KCR	34	135	3.97	81	60.0%	33.3%	18.5%	21.0%	27.2%	66.7%	0.0%	40.0%	72.2%	23.5%	2.9%	1	1	11.8%	4	2	11.8%	4	3	6	4	60.0%	0	0	0
2002	642	Dave McCarty	http://www.baseball-reference.com/players/m/mccarda01.shtml	mccarda01	32	TBD	40	142	3.55	86	60.6%	27.9%	24.4%	18.6%	29.1%	72.1%	0.0%	43.7%	66.1%	37.5%	7.5%	3	1	10.0%	4	1	2.5%	1	1	4	5	44.4%	0	0	0
2002	643	Quinton McCracken#	http://www.baseball-reference.com/players/m/mccraqu01.shtml	mccraqu01	31	ARI	400	1560	3.90	982	62.9%	30.8%	12.6%	26.3%	30.3%	69.2%	0.0%	43.6%	81.8%	21.5%	5.3%	21	0	15.3%	61	23	9.5%	38	19	19	48	27.9%	0	0	0
2002	644	Donzell McDonald#	http://www.baseball-reference.com/players/m/mcdondo01.shtml	mcdondo01	27	KCR	28	124	4.43	65	52.4%	32.3%	16.9%	23.1%	27.7%	67.7%	0.0%	35.5%	75.0%	21.4%	3.6%	1	0	21.4%	6	2	7.1%	2	0	1	4	20.0%	0	0	0
