2007	576	Adam Lind*	http://www.baseball-reference.com/players/l/lindad01.shtml	lindad01	23	TOR	311	1181	3.80	798	67.6%	26.2%	17.0%	28.1%	28.7%	73.8%	0.0%	49.9%	76.9%	23.2%	3.5%	11	0	10.6%	33	14	4.8%	15	14	15	50	23.1%	0	0	0
2007	577	Todd Linden#	http://www.baseball-reference.com/players/l/lindeto01.shtml	lindeto01	27	TOT	204	777	3.81	490	63.4%	31.6%	17.8%	25.1%	25.5%	68.4%	1.4%	43.3%	74.0%	33.3%	4.4%	9	0	10.3%	21	8	8.3%	17	15	35	24	59.3%	0	0	0
2007	578	Todd Linden#	http://www.baseball-reference.com/players/l/lindeto01.shtml	lindeto01	27	SFG	60	231	3.85	151	66.5%	30.5%	24.5%	23.8%	21.2%	69.5%	5.0%	46.3%	64.8%	33.3%	5.0%	3	0	11.7%	7	2	3.3%	2	2	11	12	47.8%	0	0	0
2007	579	Todd Linden#	http://www.baseball-reference.com/players/l/lindeto01.shtml	lindeto01	27	FLA	144	546	3.79	339	62.1%	32.2%	14.7%	25.7%	27.4%	67.8%	0.0%	42.1%	78.3%	33.3%	4.2%	6	0	9.7%	14	6	10.4%	15	13	24	12	66.7%	0	0	0
2007	580	Matt Lindstrom	http://www.baseball-reference.com/players/l/lindsma01.shtml	lindsma01	27	FLA	1	3	3.00	3	100.0%	33.3%	66.7%	0.0%	0.0%	66.7%		66.7%	0.0%	0.0%	0.0%	0	0	0.0%	0	0	0.0%	0	0	0	1	0.0%	0	0	0
2007	581	Scott Linebrink	http://www.baseball-reference.com/players/l/linebsc01.shtml	linebsc01	30	TOT	1	5	5.00	4	80.0%	25.0%	50.0%	25.0%	0.0%	75.0%	0.0%	60.0%	33.3%	100.0%	0.0%	0	0	0.0%	0	0	0.0%	0	0	0	1	0.0%	0	0	0
2007	582	Scott Linebrink	http://www.baseball-reference.com/players/l/linebsc01.shtml	linebsc01	30	MIL	1	5	5.00	4	80.0%	25.0%	50.0%	25.0%	0.0%	75.0%	0.0%	60.0%	33.3%	100.0%	0.0%	0	0	0.0%	0	0	0.0%	0	0	0	1	0.0%	0	0	0
2007	583	Jesse Litsch	http://www.baseball-reference.com/players/l/litscje01.shtml	litscje01	22	TOR	1	3	3.00	3	100.0%	0.0%	0.0%	66.7%	33.3%	100.0%		100.0%	100.0%	100.0%	0.0%	0	0	0.0%	0	0	0.0%	0	0	0	0		0	0	0
2007	584	Wes Littleton	http://www.baseball-reference.com/players/l/littlwe01.shtml	littlwe01	24	TEX	1	3	3.00	3	100.0%	66.7%	33.3%	0.0%	0.0%	33.3%		33.3%	0.0%	0.0%	0.0%	0	0	0.0%	0	0	0.0%	0	0	0	1	0.0%	0	0	0
2007	585	Bobby Livingston*	http://www.baseball-reference.com/players/l/livinbo01.shtml	livinbo01	24	CIN	31	102	3.29	68	66.7%	30.9%	14.7%	22.1%	32.4%	69.1%	0.0%	46.1%	78.7%	38.7%	0.0%	0	0	6.5%	2	2	0.0%	0	0	4	2	57.1%	0	0	0
2007	586	Paul Lo Duca	http://www.baseball-reference.com/players/l/loducpa01.shtml	loducpa01	35	NYM	489	1768	3.62	1148	65.4%	25.9%	6.5%	30.6%	37.0%	74.1%	2.1%	48.5%	91.2%	25.4%	4.7%	23	0	15.5%	76	33	6.1%	30	23	11	22	33.3%	0	0	0
2007	587	Esteban Loaiza	http://www.baseball-reference.com/players/l/loaizes01.shtml	loaizes01	35	TOT	9	27	3.00	20	74.1%	15.0%	20.0%	30.0%	35.0%	85.0%	0.0%	63.0%	76.5%	44.4%	0.0%	0	0	0.0%	0	0	0.0%	0	0	0	2	0.0%	0	0	0
2007	588	Esteban Loaiza	http://www.baseball-reference.com/players/l/loaizes01.shtml	loaizes01	35	LAD	9	27	3.00	20	74.1%	15.0%	20.0%	30.0%	35.0%	85.0%	0.0%	63.0%	76.5%	44.4%	0.0%	0	0	0.0%	0	0	0.0%	0	0	0	2	0.0%	0	0	0
2007	589	Kameron Loe	http://www.baseball-reference.com/players/l/loeka01.shtml	loeka01	25	TEX	3	12	4.00	6	50.0%	66.7%	0.0%	0.0%	33.3%	33.3%	0.0%	16.7%	100.0%	0.0%	0.0%	0	0	33.3%	1	0	33.3%	1	0	0	0		0	0	0
2007	590	Kenny Lofton*	http://www.baseball-reference.com/players/l/loftoke01.shtml	loftoke01	40	TOT	561	2066	3.68	1225	59.4%	28.9%	6.5%	27.8%	36.7%	71.1%	0.5%	42.2%	90.8%	22.3%	4.3%	24	0	17.5%	98	44	9.6%	54	28	22	29	43.1%	0	0	0
2007	591	Kenny Lofton*	http://www.baseball-reference.com/players/l/loftoke01.shtml	loftoke01	40	TEX	364	1309	3.60	765	58.6%	28.9%	6.5%	26.1%	38.4%	71.1%	0.7%	41.7%	90.8%	20.1%	4.9%	18	0	19.5%	71	33	10.7%	39	20	9	19	32.1%	0	0	0
2007	592	Kenny Lofton*	http://www.baseball-reference.com/players/l/loftoke01.shtml	loftoke01	40	CLE	197	757	3.84	460	60.8%	28.9%	6.5%	30.7%	33.9%	71.1%	0.0%	43.2%	90.8%	26.4%	3.0%	6	0	13.7%	27	11	7.6%	15	8	13	10	56.5%	0	0	0
2007	593	Nook Logan#	http://www.baseball-reference.com/players/l/loganno01.shtml	loganno01	27	WSN	350	1266	3.62	864	68.5%	29.1%	17.6%	25.0%	28.4%	70.9%	1.0%	48.6%	75.2%	27.7%	3.7%	13	0	9.1%	32	6	5.1%	18	5	21	65	24.4%	0	0	0
2007	594	Kyle Lohse	http://www.baseball-reference.com/players/l/lohseky01.shtml	lohseky01	28	TOT	65	197	3.03	159	80.7%	25.2%	17.6%	25.8%	31.4%	74.8%	0.0%	60.4%	76.5%	41.5%	3.1%	2	0	4.6%	3	0	1.5%	1	0	2	8	16.7%	0	0	0
2007	595	Kyle Lohse	http://www.baseball-reference.com/players/l/lohseky01.shtml	lohseky01	28	CIN	42	127	3.02	106	83.5%	25.5%	15.1%	27.4%	32.1%	74.5%	0.0%	62.2%	79.7%	42.9%	2.4%	1	0	4.8%	2	0	2.4%	1	0	1	5	14.3%	0	0	0
2007	596	Kyle Lohse	http://www.baseball-reference.com/players/l/lohseky01.shtml	lohseky01	28	PHI	23	70	3.04	53	75.7%	24.5%	22.6%	22.6%	30.2%	75.5%	0.0%	57.1%	70.0%	39.1%	4.3%	1	0	4.3%	1	0	0.0%	0	0	1	3	20.0%	0	0	0
2007	597	James Loney*	http://www.baseball-reference.com/players/l/loneyja01.shtml	loneyja01	23	LAD	376	1373	3.65	878	64.8%	29.4%	9.2%	27.4%	33.9%	70.6%	3.6%	45.8%	86.9%	23.9%	6.1%	23	2	14.6%	55	22	8.5%	32	19	16	32	33.3%	0	0	0
2007	598	Braden Looper	http://www.baseball-reference.com/players/l/loopebr01.shtml	loopebr01	32	STL	63	232	3.68	150	64.7%	36.7%	14.0%	23.3%	26.0%	63.3%	0.0%	40.9%	77.9%	30.2%	6.3%	4	0	12.7%	8	4	7.9%	5	1	9	9	47.4%	0	0	0
2007	599	Felipe Lopez#	http://www.baseball-reference.com/players/l/lopezfe01.shtml	lopezfe01	27	WSN	673	2701	4.01	1663	61.7%	37.0%	9.4%	23.2%	30.4%	63.0%	0.4%	38.9%	85.0%	15.2%	5.5%	37	0	15.6%	105	20	11.0%	74	33	31	78	28.4%	0	0	0
2007	600	Jose Lopez	http://www.baseball-reference.com/players/l/lopezjo01.shtml	lopezjo01	23	SEA	565	1939	3.43	1313	67.7%	26.2%	10.7%	27.1%	35.9%	73.8%	0.0%	50.0%	85.4%	25.3%	3.0%	17	0	11.9%	67	26	5.7%	32	20	11	53	17.2%	0	0	0
2007	601	Pedro Lopez	http://www.baseball-reference.com/players/l/lopezpe01.shtml	lopezpe01	23	CIN	47	156	3.32	101	64.7%	29.7%	13.9%	21.8%	34.7%	70.3%	0.0%	45.5%	80.3%	34.0%	6.4%	3	0	17.0%	8	4	6.4%	3	3	2	8	20.0%	0	0	0
2007	602	Rodrigo Lopez	http://www.baseball-reference.com/players/l/lopezro02.shtml	lopezro02	31	COL	24	90	3.75	66	73.3%	27.3%	28.8%	28.8%	15.2%	72.7%	0.0%	53.3%	60.4%	45.8%	4.2%	1	0	8.3%	2	0	4.2%	1	0	2	10	15.4%	0	0	0
2007	603	Mark Loretta	http://www.baseball-reference.com/players/l/loretma01.shtml	loretma01	35	HOU	512	1993	3.89	1266	63.5%	30.4%	6.4%	29.8%	33.4%	69.6%	0.0%	44.2%	90.8%	18.9%	4.5%	23	1	14.1%	72	25	8.6%	44	29	13	28	31.7%	0	0	0
2007	604	Derek Lowe	http://www.baseball-reference.com/players/l/lowede01.shtml	lowede01	34	LAD	71	234	3.30	163	69.7%	23.9%	17.2%	28.8%	30.1%	76.1%	0.0%	53.0%	77.4%	46.5%	4.2%	3	0	8.5%	6	1	5.6%	4	1	6	10	35.3%	0	0	0
2007	605	Mike Lowell	http://www.baseball-reference.com/players/l/lowelmi01.shtml	lowelmi01	33	BOS	654	2488	3.80	1526	61.6%	33.7%	7.2%	24.6%	34.5%	66.3%	1.0%	40.8%	89.1%	16.5%	4.7%	31	1	16.5%	108	44	10.1%	66	43	19	52	26.8%	0	0	0
2007	606	Noah Lowry	http://www.baseball-reference.com/players/l/lowryno01.shtml	lowryno01	26	SFG	62	228	3.68	167	73.2%	26.3%	15.6%	30.5%	27.5%	73.7%	0.0%	53.9%	78.9%	29.0%	1.6%	1	0	9.7%	6	0	3.2%	2	0	4	11	26.7%	0	0	0
2007	607	Donny Lucy	http://www.baseball-reference.com/players/l/lucydo01.shtml	lucydo01	24	CHW	15	53	3.53	40	75.5%	22.5%	20.0%	35.0%	22.5%	77.5%	0.0%	58.5%	74.2%	46.7%	0.0%	0	0	0.0%	0	0	0.0%	0	0	3	3	50.0%	0	0	0
2007	608	Ryan Ludwick	http://www.baseball-reference.com/players/l/ludwiry01.shtml	ludwiry01	28	STL	339	1312	3.87	831	63.5%	20.7%	19.6%	31.5%	28.2%	79.3%	0.8%	50.4%	75.3%	40.1%	5.6%	19	0	14.7%	50	28	9.7%	33	19	12	60	16.7%	0	0	0
2007	609	Julio Lugo	http://www.baseball-reference.com/players/l/lugoju01.shtml	lugoju01	31	BOS	630	2446	3.88	1514	61.9%	32.6%	10.2%	24.2%	33.0%	67.4%	0.0%	41.7%	84.9%	20.5%	4.9%	31	1	17.0%	107	37	10.0%	63	25	24	58	29.3%	0	0	0
2007	610	Hector Luna	http://www.baseball-reference.com/players/l/lunahe01.shtml	lunahe01	27	TOR	46	191	4.15	121	63.4%	20.7%	15.7%	36.4%	27.3%	79.3%	0.0%	50.3%	80.2%	23.9%	2.2%	1	0	17.4%	8	3	0.0%	0	0	4	6	40.0%	0	0	0
2007	611	John Mabry*	http://www.baseball-reference.com/players/m/mabryjo01.shtml	mabryjo01	36	COL	39	159	4.08	93	58.5%	17.2%	25.8%	31.2%	25.8%	82.8%	0.0%	48.4%	68.8%	41.0%	12.8%	5	0	23.1%	9	3	10.3%	4	3	1	9	10.0%	0	0	0
2007	612	Rob Mackowiak*	http://www.baseball-reference.com/players/m/mackoro01.shtml	mackoro01	31	TOT	329	1250	3.80	802	64.4%	20.7%	20.4%	30.9%	27.9%	79.3%	0.9%	51.0%	74.2%	35.3%	2.7%	9	0	10.3%	34	19	7.0%	23	12	19	52	26.8%	0	0	0
2007	613	Rob Mackowiak*	http://www.baseball-reference.com/players/m/mackoro01.shtml	mackoro01	31	CHW	268	991	3.70	629	63.7%	20.5%	20.7%	29.3%	29.6%	79.5%	1.1%	50.7%	74.0%	35.1%	2.6%	7	0	10.1%	27	15	8.2%	22	12	14	39	26.4%	0	0	0
2007	614	Rob Mackowiak*	http://www.baseball-reference.com/players/m/mackoro01.shtml	mackoro01	31	SDP	61	259	4.25	173	66.8%	21.4%	19.7%	37.0%	22.0%	78.6%	0.0%	52.5%	75.0%	36.1%	3.3%	2	0	11.5%	7	4	1.6%	1	0	5	13	27.8%	0	0	0
2007	615	Greg Maddux	http://www.baseball-reference.com/players/m/maddugr01.shtml	maddugr01	41	SDP	72	216	3.00	166	76.9%	19.3%	18.1%	31.3%	31.3%	80.7%	0.0%	62.0%	77.6%	59.7%	4.2%	3	0	5.6%	4	0	5.6%	4	1	5	13	26.3%	0	0	0
2007	616	Ryan Madson*	http://www.baseball-reference.com/players/m/madsory01.shtml	madsory01	26	PHI	4	12	3.00	8	66.7%	12.5%	25.0%	37.5%	25.0%	87.5%	0.0%	58.3%	71.4%	25.0%	0.0%	0	0	0.0%	0	0	0.0%	0	0	0	1	0.0%	0	0	0
2007	617	Kevin Mahar	http://www.baseball-reference.com/players/m/maharke01.shtml	maharke01	26	TEX	18	70	3.89	48	68.6%	22.9%	29.2%	25.0%	22.9%	77.1%	0.0%	52.9%	62.2%	38.9%	0.0%	0	0	5.6%	1	0	0.0%	0	0	2	5	28.6%	0	0	0
2007	618	Ron Mahay*	http://www.baseball-reference.com/players/m/mahayro01.shtml	mahayro01	36	TOT	1	8	8.00	5	62.5%	20.0%	0.0%	60.0%	20.0%	80.0%	0.0%	50.0%	100.0%	0.0%	0.0%	0	0	0.0%	0	0	0.0%	0	0	0	0		0	0	0
2007	619	Ron Mahay*	http://www.baseball-reference.com/players/m/mahayro01.shtml	mahayro01	36	ATL	1	8	8.00	5	62.5%	20.0%	0.0%	60.0%	20.0%	80.0%	0.0%	50.0%	100.0%	0.0%	0.0%	0	0	0.0%	0	0	0.0%	0	0	0	0		0	0	0
2007	620	Paul Maholm*	http://www.baseball-reference.com/players/m/maholpa01.shtml	maholpa01	25	PIT	62	223	3.60	160	71.7%	23.8%	32.5%	23.8%	20.0%	76.3%	0.0%	54.7%	57.4%	48.4%	1.6%	1	0	6.5%	4	1	1.6%	1	0	8	20	27.6%	0	0	0
2007	621	John Maine	http://www.baseball-reference.com/players/m/mainejo01.shtml	mainejo01	26	NYM	76	266	3.50	184	69.2%	38.0%	20.7%	18.5%	22.8%	62.0%	0.0%	42.9%	66.7%	31.6%	3.9%	3	0	10.5%	8	0	2.6%	2	2	5	21	17.9%	0	0	0
2007	622	Gary Majewski	http://www.baseball-reference.com/players/m/majewga01.shtml	majewga01	27	CIN	2	6	3.00	6	100.0%	33.3%	66.7%	0.0%	0.0%	66.7%		66.7%	0.0%	50.0%	0.0%	0	0	0.0%	0	0	0.0%	0	0	0	2	0.0%	0	0	0
2007	623	Carlos Maldonado	http://www.baseball-reference.com/players/m/maldoca03.shtml	maldoca03	28	PIT	30	112	3.73	62	59.6%	32.3%	17.7%	22.6%	27.4%	67.7%	16.0%	40.4%	73.8%	26.7%	10.0%	3	0	23.3%	7	2	6.7%	2	1	2	6	25.0%	0	0	0
2007	624	Shaun Marcum	http://www.baseball-reference.com/players/m/marcush01.shtml	marcush01	25	TOR	5	18	3.60	10	55.6%	0.0%	50.0%	30.0%	20.0%	100.0%	0.0%	55.6%	50.0%	60.0%	0.0%	0	0	0.0%	0	0	20.0%	1	1	0	1	0.0%	0	0	0
2007	625	Nick Markakis*	http://www.baseball-reference.com/players/m/markani01.shtml	markani01	23	BAL	712	2669	3.75	1686	63.5%	30.0%	11.2%	27.3%	31.6%	70.0%	1.2%	44.4%	84.1%	27.2%	5.6%	40	2	15.6%	111	34	8.0%	57	25	43	69	38.4%	0	0	0
2007	626	Carlos Marmol	http://www.baseball-reference.com/players/m/marmoca01.shtml	marmoca01	24	CHC	7	27	3.86	24	88.9%	8.3%	29.2%	45.8%	16.7%	91.7%	0.0%	81.5%	68.2%	71.4%	0.0%	0	0	0.0%	0	0	0.0%	0	0	0	3	0.0%	0	0	0
2007	627	Mike Maroth*	http://www.baseball-reference.com/players/m/marotmi01.shtml	marotmi01	29	TOT	15	55	3.67	36	65.5%	25.0%	19.4%	19.4%	36.1%	75.0%	0.0%	49.1%	74.1%	20.0%	0.0%	0	0	6.7%	1	1	0.0%	0	0	1	1	50.0%	0	0	0
2007	628	Mike Maroth*	http://www.baseball-reference.com/players/m/marotmi01.shtml	marotmi01	29	DET	4	13	3.25	9	69.2%	44.4%	11.1%	11.1%	33.3%	55.6%	0.0%	38.5%	80.0%	25.0%	0.0%	0	0	0.0%	0	0	0.0%	0	0	1	0	100.0%	0	0	0
2007	629	Mike Maroth*	http://www.baseball-reference.com/players/m/marotmi01.shtml	marotmi01	29	STL	11	42	3.82	27	64.3%	18.5%	22.2%	22.2%	37.0%	81.5%	0.0%	52.4%	72.7%	18.2%	0.0%	0	0	9.1%	1	1	0.0%	0	0	0	1	0.0%	0	0	0
2007	630	Jason Marquis*	http://www.baseball-reference.com/players/m/marquja01.shtml	marquja01	28	CHC	78	292	3.74	214	73.3%	23.4%	25.7%	26.6%	24.3%	76.6%	0.0%	56.2%	66.5%	30.8%	1.3%	1	0	9.0%	7	4	3.8%	3	3	5	18	20.8%	0	0	0
2007	631	Sean Marshall*	http://www.baseball-reference.com/players/m/marshse01.shtml	marshse01	24	CHC	34	146	4.29	107	73.3%	29.9%	25.2%	26.2%	18.7%	70.1%	0.0%	51.4%	64.0%	11.8%	2.9%	1	0	5.9%	2	0	2.9%	1	1	3	10	23.1%	0	0	0
2007	632	Andy Marte	http://www.baseball-reference.com/players/m/martean01.shtml	martean01	23	CLE	60	225	3.75	142	63.1%	29.6%	19.7%	16.9%	33.8%	70.4%	0.0%	44.4%	72.0%	20.0%	3.3%	2	0	16.7%	10	4	10.0%	6	6	2	7	22.2%	0	0	0
2007	633	Damaso Marte*	http://www.baseball-reference.com/players/m/marteda01.shtml	marteda01	32	PIT	2	8	4.00	8	100.0%	25.0%	25.0%	37.5%	12.5%	75.0%		75.0%	66.7%	50.0%	0.0%	0	0	0.0%	0	0	0.0%	0	0	0	1	0.0%	0	0	0
2007	634	Russell Martin	http://www.baseball-reference.com/players/m/martiru01.shtml	martiru01	24	LAD	622	2452	3.94	1451	59.3%	32.3%	12.9%	23.4%	31.5%	67.7%	0.4%	40.2%	81.0%	24.6%	5.0%	31	3	16.7%	104	36	12.5%	78	40	20	69	22.5%	0	0	0
2007	635	Tom Martin*	http://www.baseball-reference.com/players/m/martito02.shtml	martito02	37	COL	2	6	3.00	4	66.7%	25.0%	0.0%	25.0%	50.0%	75.0%	0.0%	50.0%	100.0%	50.0%	0.0%	0	0	50.0%	1	1	0.0%	0	0	0	0		0	0	0
2007	636	Carlos Martinez	http://www.baseball-reference.com/players/m/martica03.shtml	martica03	25	FLA	1	4	4.00	3	75.0%	33.3%	33.3%	33.3%	0.0%	66.7%	0.0%	50.0%	50.0%	0.0%	0.0%	0	0	0.0%	0	0	0.0%	0	0	0	1	0.0%	0	0	0
2007	637	Pedro Martinez	http://www.baseball-reference.com/players/m/martipe02.shtml	martipe02	35	NYM	11	42	3.82	32	76.2%	43.8%	21.9%	18.8%	15.6%	56.3%	0.0%	42.9%	61.1%	9.1%	0.0%	0	0	9.1%	1	0	9.1%	1	0	3	3	50.0%	0	0	0
2007	638	Ramon Martinez	http://www.baseball-reference.com/players/m/martira03.shtml	martira03	34	LAD	148	548	3.70	343	62.6%	38.2%	6.1%	20.4%	35.3%	61.8%	0.0%	38.7%	90.1%	12.8%	2.7%	4	0	9.5%	14	5	8.8%	13	6	3	12	20.0%	0	0	0
2007	639	Victor Martinez#	http://www.baseball-reference.com/players/m/martivi01.shtml	martivi01	28	CLE	648	2476	3.82	1483	60.9%	29.5%	9.0%	28.0%	33.5%	70.5%	4.2%	43.0%	87.2%	24.1%	7.1%	46	16	18.1%	117	52	10.2%	66	35	18	58	23.7%	0	0	0
2007	640	Nick Masset	http://www.baseball-reference.com/players/m/masseni01.shtml	masseni01	25	CHW	2	8	4.00	7	87.5%	14.3%	14.3%	57.1%	14.3%	85.7%	0.0%	75.0%	83.3%	50.0%	0.0%	0	0	0.0%	0	0	0.0%	0	0	0	1	0.0%	0	0	0
2007	641	Jeff Mathis	http://www.baseball-reference.com/players/m/mathije01.shtml	mathije01	24	LAA	196	711	3.63	461	64.8%	24.3%	21.9%	25.8%	28.0%	75.7%	0.0%	49.1%	71.1%	33.7%	3.1%	6	0	12.8%	25	16	5.6%	11	7	12	37	24.5%	0	0	0
2007	642	Hideki Matsui*	http://www.baseball-reference.com/players/m/matsuhi01.shtml	matsuhi01	33	NYY	635	2554	4.02	1477	58.0%	34.7%	9.7%	22.7%	32.8%	65.3%	0.7%	37.9%	85.1%	20.6%	5.0%	32	5	15.4%	98	39	12.0%	76	35	23	50	31.5%	0	0	0
2007	643	Kazuo Matsui#	http://www.baseball-reference.com/players/m/matsuka01.shtml	matsuka01	31	COL	453	1818	4.01	1159	63.9%	27.6%	13.1%	29.1%	30.2%	72.4%	0.6%	46.3%	81.9%	20.3%	4.9%	22	0	11.5%	52	13	9.5%	43	26	10	59	14.5%	0	0	0
2007	644	Daisuke Matsuzaka	http://www.baseball-reference.com/players/m/matsuda01.shtml	matsuda01	26	BOS	4	14	3.50	12	85.7%	41.7%	25.0%	16.7%	16.7%	58.3%	0.0%	50.0%	57.1%	0.0%	0.0%	0	0	0.0%	0	0	0.0%	0	0	0	2	0.0%	0	0	0
2007	645	Gary Matthews#	http://www.baseball-reference.com/players/m/matthga02.shtml	matthga02	32	LAA	580	2161	3.73	1315	61.5%	24.6%	15.7%	27.7%	31.9%	75.4%	2.7%	46.4%	79.1%	29.8%	7.6%	44	2	18.3%	106	38	10.2%	59	36	24	78	23.5%	0	0	0
2007	646	Joe Mauer*	http://www.baseball-reference.com/players/m/mauerjo01.shtml	mauerjo01	24	MIN	472	1885	3.99	1092	59.1%	38.5%	7.4%	21.2%	33.0%	61.5%	4.7%	36.4%	87.9%	14.0%	8.9%	42	1	19.3%	91	25	13.6%	64	32	16	35	31.4%	0	0	0
2007	647	Justin Maxwell	http://www.baseball-reference.com/players/m/maxweju01.shtml	maxweju01	23	WSN	27	100	3.70	73	73.0%	20.5%	27.4%	27.4%	24.7%	79.5%	0.0%	58.0%	65.5%	48.1%	0.0%	0	0	3.7%	1	1	0.0%	0	0	1	7	12.5%	0	0	0
2007	648	Cameron Maybin	http://www.baseball-reference.com/players/m/maybica01.shtml	maybica01	20	DET	53	197	3.72	126	64.0%	31.0%	28.6%	18.3%	22.2%	69.0%	0.0%	44.2%	58.6%	30.2%	0.0%	0	0	11.3%	6	4	9.4%	5	3	4	17	19.0%	0	0	0
2007	649	Paul McAnulty*	http://www.baseball-reference.com/players/m/mcanupa01.shtml	mcanupa01	26	SDP	43	153	3.56	97	64.7%	24.7%	19.6%	24.7%	30.9%	75.3%	5.4%	48.7%	74.0%	37.2%	7.0%	3	0	14.0%	6	2	9.3%	4	2	3	7	30.0%	0	0	0
2007	650	Brian McCann*	http://www.baseball-reference.com/players/m/mccanbr01.shtml	mccanbr01	23	ATL	553	2033	3.68	1285	63.9%	22.7%	12.0%	31.2%	34.1%	77.3%	2.9%	49.4%	84.5%	31.1%	6.9%	38	4	17.2%	95	45	9.9%	55	37	20	54	27.0%	0	0	0
2007	651	Brandon McCarthy	http://www.baseball-reference.com/players/m/mccarbr01.shtml	mccarbr01	23	TEX	3	9	3.00	7	77.8%	57.1%	14.3%	14.3%	14.3%	42.9%	0.0%	33.3%	66.7%	33.3%	0.0%	0	0	0.0%	0	0	0.0%	0	0	1	1	50.0%	0	0	0
2007	652	Scott McClain	http://www.baseball-reference.com/players/m/mcclasc01.shtml	mcclasc01	35	SFG	11	43	3.91	29	67.4%	6.9%	13.8%	48.3%	31.0%	93.1%	0.0%	62.8%	85.2%	72.7%	0.0%	0	0	9.1%	1	1	0.0%	0	0	0	2	0.0%	0	0	0
2007	653	Zach McClellan	http://www.baseball-reference.com/players/m/mccleza01.shtml	mccleza01	28	COL	1	3	3.00	3	100.0%	0.0%	100.0%	0.0%	0.0%	100.0%		100.0%	0.0%	100.0%	0.0%	0	0	0.0%	0	0	0.0%	0	0	0	1	0.0%	0	0	0
2007	654	Darnell McDonald	http://www.baseball-reference.com/players/m/mcdonda02.shtml	mcdonda02	28	MIN	11	45	4.09	30	66.7%	20.0%	40.0%	16.7%	23.3%	80.0%	0.0%	53.3%	50.0%	18.2%	0.0%	0	0	9.1%	1	1	9.1%	1	1	1	2	33.3%	0	0	0
2007	655	John McDonald	http://www.baseball-reference.com/players/m/mcdonjo03.shtml	mcdonjo03	32	TOR	354	1303	3.68	882	67.7%	32.4%	10.3%	24.1%	33.1%	67.6%	0.0%	45.7%	84.7%	26.0%	4.2%	15	0	13.6%	48	13	9.0%	32	16	8	40	16.7%	0	0	0
2007	656	Dustin McGowan	http://www.baseball-reference.com/players/m/mcgowdu01.shtml	mcgowdu01	25	TOR	7	21	3.00	18	85.7%	22.2%	33.3%	22.2%	22.2%	77.8%	0.0%	66.7%	57.1%	42.9%	0.0%	0	0	0.0%	0	0	0.0%	0	0	0	3	0.0%	0	0	0
2007	657	Marty McLeary	http://www.baseball-reference.com/players/m/mcleama01.shtml	mcleama01	32	PIT	2	7	3.50	5	71.4%	40.0%	20.0%	0.0%	40.0%	60.0%	0.0%	42.9%	66.7%	50.0%	0.0%	0	0	0.0%	0	0	0.0%	0	0	0	0		0	0	0
2007	658	Nate McLouth*	http://www.baseball-reference.com/players/m/mclouna01.shtml	mclouna01	25	PIT	383	1529	3.99	910	59.8%	35.4%	10.9%	25.5%	28.2%	64.6%	1.1%	38.6%	83.2%	16.4%	6.0%	23	0	15.9%	61	20	11.5%	44	21	27	50	35.1%	0	0	0
2007	659	Gil Meche	http://www.baseball-reference.com/players/m/mechegi01.shtml	mechegi01	28	KCR	4	11	2.75	10	90.9%	40.0%	20.0%	20.0%	20.0%	60.0%	0.0%	54.5%	66.7%	25.0%	0.0%	0	0	0.0%	0	0	0.0%	0	0	0	2	0.0%	0	0	0
2007	660	Adam Melhuse#	http://www.baseball-reference.com/players/m/melhuad01.shtml	melhuad01	35	TOT	103	420	4.08	267	63.6%	21.7%	20.6%	31.8%	25.8%	78.3%	0.0%	49.8%	73.7%	39.8%	4.9%	5	0	15.5%	16	7	7.8%	8	5	7	19	26.9%	0	0	0
2007	661	Adam Melhuse#	http://www.baseball-reference.com/players/m/melhuad01.shtml	melhuad01	35	OAK	30	119	3.97	76	63.9%	22.4%	17.1%	36.8%	23.7%	77.6%	0.0%	49.6%	78.0%	43.3%	3.3%	1	0	13.3%	4	2	13.3%	4	1	1	7	12.5%	0	0	0
2007	662	Adam Melhuse#	http://www.baseball-reference.com/players/m/melhuad01.shtml	melhuad01	35	TEX	73	301	4.12	191	63.5%	21.5%	22.0%	29.8%	26.7%	78.5%	0.0%	49.8%	72.0%	38.4%	5.5%	4	0	16.4%	12	5	5.5%	4	4	6	12	33.3%	0	0	0
2007	663	Kevin Melillo*	http://www.baseball-reference.com/players/m/melilke01.shtml	melilke01	25	OAK	1	8	8.00	4	50.0%	0.0%	25.0%	75.0%	0.0%	100.0%	0.0%	50.0%	75.0%	0.0%	0.0%	0	0	0.0%	0	0	0.0%	0	0	0	0		0	0	0
2007	664	Kevin Mench	http://www.baseball-reference.com/players/m/menchke01.shtml	menchke01	29	MIL	308	1021	3.31	662	65.2%	27.5%	7.3%	24.5%	40.8%	72.5%	1.4%	47.2%	90.0%	25.0%	3.6%	11	0	13.6%	42	15	7.1%	22	11	5	16	23.8%	0	0	0
2007	665	Cla Meredith	http://www.baseball-reference.com/players/m/meredcl01.shtml	meredcl01	24	SDP	1	3	3.00	2	66.7%	0.0%	50.0%	0.0%	50.0%	100.0%	0.0%	66.7%	50.0%	100.0%	0.0%	0	0	0.0%	0	0	0.0%	0	0	0	0		0	0	0
